Text,Sentiment
when i first got this phone in the mail,0
when i first saw the iphone 5 it seemed stupid because i thought it was the exact same thing as the 4,0
when i first turned on my iphone,0
when i flew to new york for family reunion,0
when i got it i was surprised,1
when i got this phone it was in the seal,1
when i had an android phone,0
when i log in usps,0
when i move it,0
when i opened i found an account,0
when i opened it,0
when i opened it it came with everything that it said i loved that iphone 5,1
when i opened the amazon box,0
when i ordered this phone,0
when i plug it in it automatically says i have 30 %,-1
when i received it,0
when i received it,0
when i removed the otter box to see the phone itself,0
when i switched to android,0
when i took it to apple store,0
when i tried to charge,0
when i used the iphone 5,0
when i went to use it,0
when in fact it is refurbished,-1
when it comes on it said it was n't charge which that it was i need a new phone,-1
when it did finally turn on every 2 minutes the whole screen would turn pink,-1
when it was first released it was noted that compared to other phones the design of the device was more sleek,0
when my previous phones seemed to slow down tremendously,0
when people calls you the phone goes dead on you then you have to wait a few minutes,-1
when people spend their hard earned money they ought to get what they paid for,-1
when reached them for use it could not work,-1
when the battery reaches 30 % the phone turned off completely,-1
when the item arrived it was found to be dirty,-1
when the phone came in the mail i loved it,1
when the phone was turned on,0
when the screen began to move slightly after a month i took it to the apple store for repair,-1
when they checked for the iphone information they said this product was not bought in 2014,-1
when u read on the description parts,0
when we got home sunday,0
when you 're purchasing a product from this seller it is a gamble,-1
when you put your simcart in,0
when you start playing the music,0
when you want,0
whenever they checked it they realize that the battery was not originally from apple,-1
whenever u want,0
whenever you use a corde that is not an apple,0
where everything is located in one location,0
where iphone 5 just came out with a longer screen,0
where they ran diagnostics on the whole system,0
wherever you want,0
whether it 's an android setting,0
whether you prefer android,0
which all iphone 5 's should have is thumbprint recognition,-1
which anyone can find a review on,0
which equates to less clutter,1
which explains why i switched phones so many times until i got the nexus 4,0
which for me is a very important fact,1
which has a lot of inefficiencies,0
which he did very kindly nd quickly,1
which i 've stayed with for the longest,0
which i found does not always work if the carrier in this case t mobile,0
which i was not expecting,1
which is a softer metal,-1
which is always good,1
which is high quality in both software,1
which is nothing,0
which is now very sensitive,-1
which is the aesthetic that defines apple,0
which is very clean,1
which is why even with a quad core snapdragon,0
which makes the charger fit into the plug-in on the phone both ways,1
which makes the screen longer,1
which many see as a con,0
which means you do not get one year support service from apple,-1
which means your folders can fit more,1
which really is original for this iphone ?,0
which seemed like it had seen better days,-1
which they finally did,0
which was actually like new,1
while android is coded in java,0
while both android,0
while i was in store,0
while i wish it had higher megapixels,-1
while it charges fast,1
while most phones are n't,0
while this iphone has neat features,1
white are essential choices,0
white color is not as bad as black color if you dropped it on the floor,0
white iphone 5,0
who i bought it through,0
who i bought the phone for,0
who lives in usa brought to me,0
who now is starting to realize the few issues with apple 's os,-1
who uses the iphone,0
why do i want rows of icons on my homescreen ? ? no live wallpapers,-1
why do n't other manufacturers understand,0
why i chose the iphone over the htc one,0
why is it that ios saw the need to have 2 copies of the same file to be played in 2 different apps is beyond me,-1
wi-fi is buttery smooth,1
widgets are cool to have,1
wifi,0
wifi,0
will be using amazon again for future purchases on phones,1
will buy again,1
will buy it again in the future if need one,1
